sentence#,word,label
5560,night,O
5560,away,O
5561,Hora,O
5561,Zabui,Mountain
5561,climbed,O
5561,the,O
5561,slopes,O
5561,of,O
5561,Hora,O
5561,Niahryn,Mountain
5562,Hora,O
5562,Neriadova,Mountain
5562,and,O
5562,Hora,O
5562,Verkhnii,Mountain
5562,Syhlis,Mountain
5562,embraced,O
5562,the,O
5562,sunset,O
5563,Hora,O
5563,Paletska,Mountain
5563,and,O
5563,Hora,O
5563,Budz,Mountain
5563,stood,O
5563,side,O
5563,by,O
5563,side,O
5564,Hora,O
5564,Strymba,Mountain
5564,echoed,O
5564,with,O
5564,laughter,O
5564,on,O
5564,the,O
5564,Hora,O
5564,Stohy,Mountain
5564,hill,O
5565,Gora,O
5565,Yaseneva,Mountain
5565,and,O
5565,Hora,O
5565,Vysoka,Mountain
5565,Kleva,Mountain
5565,witnessed,O
5565,a,O
5565,serene,O
5565,sunset,O
5566,Hora,O
5566,Sotra,Mountain
5566,danced,O
5566,under,O
5566,the,O
5566,Hora,O
5566,Apaly,Mountain
5566,moonlight,O
5567,Hora,O
5567,Kunich,Mountain
5567,celebrated,O
5567,with,O
5567,Hora,O
5567,Demerdzhy,Mountain
5567,Yuzhnaya,Mountain
5567,in,O
5567,joy,O
5568,Hora,O
5568,Chabanchyk,Mountain
5568,and,O
5568,Hora,O
5568,Kachyk-Saraman,Mountain
5568,stood,O
5568,tall,O
5568,together,O
5569,Hora,O
5569,Orta-Tau,Mountain
5569,shared,O
5569,a,O
5569,peaceful,O
5569,moment,O
5569,with,O
5569,Hora,O
5569,Bila,Mountain
5570,Hora,O
5570,Saynyn-Burnu,Mountain
5570,climbed,O
5570,the,O
5570,slopes,O
5570,of,O
5570,Hora,O
5570,Chombay,Mountain
5571,Hora,O
5571,Buchyna,Mountain
5571,watched,O
5571,the,O
5571,sunrise,O
5571,with,O
5571,Hora,O
5571,Aylanmakaya,Mountain
5572,Hora,O
5572,Kuba-Burun,Mountain
5572,embraced,O
5572,the,O
5572,beauty,O
5572,of,O
5572,Hora,O
5572,Papayur,Mountain
5573,Hora,O
5573,Tashly-Burun,Mountain
5573,and,O
5573,Hora,O
5573,Livaz-Kaya,Mountain
5573,celebrated,O
5573,the,O
5573,night,O
5573,away,O
5574,Skelya,Mountain
5574,Koktash,Mountain
5574,and,O
5574,Hora,O
5574,Ploska,Mountain
5574,echoed,O
5574,with,O
5574,laughter,O
5575,Hora,O
5575,Vihlya,Mountain
5575,and,O
5575,Hora,O
5575,Kulyaba,Mountain
5575,danced,O
5575,under,O
5575,the,O
5575,moonlight,O
5576,Hora,O
5576,Taubashi,Mountain
5576,stood,O
5576,tall,O
5576,on,O
5576,the,O
5576,Hora,O
5576,Biyukburun,Mountain
5576,peak,O
5577,Hora,O
5577,Biyukoba,Mountain
5577,marveled,O
5577,at,O
5577,the,O
5577,beauty,O
5577,of,O
5577,Hora,O
5577,Kalanykh-Kaya,Mountain
5578,Hora,O
5578,Biiuk-Kol-Burun,Mountain
5578,and,O
5578,Hora,O
5578,Elburun,Mountain
5578,shared,O
5578,a,O
5578,quiet,O
5578,evening,O
5579,Hora,O
5579,Velyka,Mountain
5579,celebrated,O
5579,with,O
5579,Hora,O
5579,Lysa,Mountain
5579,in,O
5579,the,O
5579,moonlight,O
5580,Hora,O
5580,Kurushlyu,Mountain
5580,and,O
5580,Hora,O
5580,Kurtler-Bohaz,Mountain
5580,embraced,O
5580,the,O
5580,night,O
5581,Hora,O
5581,Trapan-Bair,Mountain
5581,watched,O
5581,the,O
5581,sunset,O
5581,with,O
5581,Hora,O
5581,Villyaburun,Mountain
5582,Hora,O
5582,Chuku,Mountain
5582,danced,O
5582,with,O
5582,Hora,O
5582,Syuryutepe,Mountain
5582,in,O
5582,joy,O
5583,Hora,O
5583,Sarykaya,Mountain
5583,climbed,O
5583,the,O
5583,slopes,O
5583,of,O
5583,Hora,O
5583,Murunkyr,Mountain
5584,Hora,O
5584,Koshkaya,Mountain
5584,and,O
5584,Hora,O
5584,Hapka,Mountain
5584,celebrated,O
5584,the,O
5584,night,O
5584,away,O
5585,Hora,O
5585,Mulha,Mountain
5585,and,O
5585,Hora,O
5585,Polovatynets,Mountain
5585,embraced,O
5585,the,O
5585,moonlight,O
5586,Hora,O
5586,Zabui,Mountain
5586,stood,O
5586,tall,O
5586,on,O
5586,the,O
5586,slopes,O
5586,of,O
5586,Hora,O
5586,Niahryn,Mountain
5587,Hora,O
5587,Neriadova,Mountain
5587,celebrated,O
5587,with,O
5587,Hora,O
5587,Verkhnii,Mountain
5587,Syhlis,Mountain
5587,under,O
5587,the,O
5587,stars,O
5588,Hora,O
5588,Paletska,Mountain
5588,and,O
5588,Hora,O
5588,Budz,Mountain
5588,shared,O
5588,a,O
5588,moment,O
5588,under,O
5588,the,O
5588,moon,O
5589,Hora,O
5589,Shuvarysta,Mountain
5589,danced,O
5589,under,O
5589,the,O
5589,Hora,O
5589,Dobtse,Mountain
5589,moonlight,O
5590,Hora,O
5590,Kindrat,Mountain
5590,and,O
5590,Hora,O
5590,Bukovynets,Mountain
5590,celebrated,O
5590,in,O
5590,Hora,O
5590,Mahura,Mountain
5591,Hora,O
5591,Shchavna,Mountain
5591,echoed,O
5591,through,O
5591,the,O
5591,Hora,O
5591,Kholm,Mountain
5591,valley,O
5592,Hora,O
5592,Mahii,Mountain
5592,stood,O
5592,tall,O
5592,on,O
5592,the,O
5592,Hora,O
5592,Kruhla,Mountain
5592,peak,O
5593,Hora,O
5593,Velyke,Mountain
5593,Horodyshche,Mountain
5593,and,O
5593,Hora,O
5593,Kinets,Mountain
5593,Horhanu,Mountain
5593,shared,O
5593,a,O
5593,moment,O
5594,Hora,O
5594,Bert,Mountain
5594,and,O
5594,Hora,O
5594,Stranzul,Mountain
5594,watched,O
5594,the,O
5594,sunrise,O
5595,Hora,O
5595,Studenets,Mountain
5595,and,O
5595,Hora,O
5595,Velyka,Mountain
5595,danced,O
5595,under,O
5595,the,O
5595,stars,O
5596,Hora,O
5596,Mokra,Mountain
5596,embraced,O
5596,the,O
5596,beauty,O
5596,of,O
5596,Hora,O
5596,Tempa,Mountain
5597,Hora,O
5597,Butyn,Mountain
5597,and,O
5597,Hora,O
5597,Lysyna,Mountain
5597,celebrated,O
5597,the,O
5597,night,O
5597,away,O
5598,Hora,O
5598,Bystra,Mountain
5598,and,O
5598,Hora,O
5598,Shalanskyi,Mountain
5598,Helmets,Mountain
5598,climbed,O
5598,the,O
5598,slopes,O
5599,Hora,O
5599,Kreminni,Mountain
5599,whispered,O
5599,secrets,O
5599,to,O
5599,Hora,O
5599,Vysokyi,Mountain
5599,Kamin,Mountain
5600,Hora,O
5600,Lautanska,Mountain
5600,Holytsia,Mountain
5600,and,O
5600,Hora,O
5600,Hostra,Mountain
5600,Hora,O
5600,danced,O
5600,together,O
5601,Hora,O
5601,Vodytsia,Mountain
5601,and,O
5601,Hora,O
5601,Tys,Mountain
5601,watched,O
5601,the,O
5601,sunset,O
5602,Hora,O
5602,Yasinnia,Mountain
5602,and,O
5602,Hora,O
5602,Yasynivka,Mountain
5602,marveled,O
5602,at,O
5602,the,O
5602,scenery,O
5603,Hora,O
5603,Skala,Mountain
5603,stood,O
5603,tall,O
5603,on,O
5603,the,O
5603,Hora,O
5603,Ivaniv,Mountain
5603,Zeor,Mountain
5603,summit,O
5604,Hora,O
5604,Runkul,Mountain
5604,and,O
5604,Hora,O
5604,Lak,Mountain
5604,shared,O
5604,a,O
5604,moment,O
5604,under,O
5604,the,O
5604,moon,O
5605,Hora,O
5605,Tovsta,Mountain
5605,and,O
5605,Hora,O
5605,Hostra,Mountain
5605,celebrated,O
5605,in,O
5605,joy,O
5606,Hora,O
5606,Var-Khed,Mountain
5606,echoed,O
5606,through,O
5606,the,O
5606,Hora,O
5606,Kychera,Mountain
5606,valley,O
5607,Hora,O
5607,Krasyva,Mountain
5607,and,O
5607,Hora,O
5607,Pesii,Mountain
5607,Verkh,Mountain
5607,embraced,O
5607,the,O
5607,night,O
5608,Hora,O
5608,Dil-Olshynskyi,Mountain
5608,danced,O
5608,with,O
5608,Hora,O
5608,Osui,Mountain
5608,under,O
5608,the,O
5608,stars,O
5609,Gora,O
5609,Kostyushki,Mountain
5609,witnessed,O
5609,the,O
5609,beauty,O
5609,of,O
5609,Hora,O
5609,Kremenets,Mountain
5610,Gora,O
5610,Yosifova,Mountain
5610,and,O
5610,Hora,O
5610,Tsunhu,Mountain
5610,stood,O
5610,side,O
5610,by,O
5610,side,O
5611,Hora,O
5611,Mezydily,Mountain
5611,and,O
5611,Hora,O
5611,Terentyn,Mountain
5611,celebrated,O
5611,under,O
5611,the,O
5611,moonlight,O
5612,Hora,O
5612,Sehlyn,Mountain
5612,climbed,O
5612,the,O
5612,slopes,O
5612,of,O
5612,Hora,O
5612,Munchel-Malyi,Mountain
5613,Hora,O
5613,Kurpen,Mountain
5613,and,O
5613,Hora,O
5613,Shuvarysta,Mountain
5613,watched,O
5613,the,O
5613,sunrise,O
5614,Hora,O
5614,Dobtse,Mountain
5614,and,O
5614,Hora,O
5614,Kindrat,Mountain
5614,embraced,O
5614,the,O
5614,beauty,O
5614,of,O
5614,Hora,O
5614,Bukovynets,Mountain
5615,Hora,O
5615,Mahura,Mountain
5615,danced,O
5615,under,O
5615,the,O
5615,Hora,O
5615,Shchavna,Mountain
5615,moonlight,O
5616,Hora,O
5616,Kholm,Mountain
5616,and,O
5616,Hora,O
5616,Mahii,Mountain
5616,celebrated,O
5616,in,O
5616,Hora,O
5616,Kruhla,Mountain
5617,Hora,O
5617,Velyke,Mountain
5617,Horodyshche,Mountain
5617,whispered,O
5617,secrets,O
5617,to,O
5617,Hora,O
5617,Kinets,Mountain
5617,Horhanu,Mountain
5618,Hora,O
5618,Bert,Mountain
5618,and,O
5618,Hora,O
5618,Stranzul,Mountain
5618,marveled,O
5618,at,O
5618,the,O
5618,scenery,O
5619,Hora,O
5619,Studenets,Mountain
5619,and,O
5619,Hora,O
5619,Velyka,Mountain
5619,climbed,O
5619,the,O
5619,slopes,O
5620,Hora,O
5620,Mokra,Mountain
5620,and,O
5620,Hora,O
5620,Tempa,Mountain
5620,watched,O
5620,the,O
5620,sunset,O
5621,Hora,O
5621,Butyn,Mountain
5621,and,O
5621,Hora,O
5621,Lysyna,Mountain
5621,celebrated,O
5621,in,O
5621,joy,O
5622,Hora,O
5622,Bystra,Mountain
5622,and,O
5622,Hora,O
5622,Shalanskyi,Mountain
5622,Helmets,Mountain
5622,stood,O
5622,tall,O
5622,together,O
5623,Hora,O
5623,Kreminni,Mountain
5623,and,O
5623,Hora,O
5623,Vysokyi,Mountain
5623,Kamin,Mountain
5623,shared,O
5623,a,O
5623,moment,O
5624,Hora,O
5624,Lautanska,Mountain
5624,Holytsia,Mountain
5624,danced,O
5624,with,O
5624,Hora,O
5624,Hostra,Mountain
5624,Hora,O
5624,under,O
5624,the,O
5624,stars,O
5625,Hora,O
5625,Vodytsia,Mountain
5625,and,O
5625,Hora,O
5625,Tys,Mountain
5625,celebrated,O
5625,the,O
5625,night,O
5625,away,O
5626,Hora,O
5626,Yasinnia,Mountain
5626,and,O
5626,Hora,O
5626,Yasynivka,Mountain
5626,climbed,O
5626,the,O
5626,slopes,O
5627,Hora,O
5627,Skala,Mountain
5627,stood,O
5627,tall,O
5627,on,O
5627,the,O
5627,Hora,O
5627,Ivaniv,Mountain
5627,Zeor,Mountain
5627,summit,O
5628,Hora,O
5628,Runkul,Mountain
5628,and,O
5628,Hora,O
5628,Lak,Mountain
5628,watched,O
5628,the,O
5628,sunrise,O
5629,Hora,O
5629,Tovsta,Mountain
5629,and,O
5629,Hora,O
5629,Hostra,Mountain
5629,shared,O
5629,a,O
5629,moment,O
5629,under,O
5629,the,O
5629,moon,O
5630,Hora,O
5630,Var-Khed,Mountain
5630,and,O
5630,Hora,O
5630,Kychera,Mountain
5630,celebrated,O
5630,in,O
5630,joy,O
5631,Hora,O
5631,Krasyva,Mountain
5631,and,O
5631,Hora,O
5631,Pesii,Mountain
5631,Verkh,Mountain
5631,danced,O
5631,under,O
5631,the,O
5631,stars,O
5632,Hora,O
5632,Dil-Olshynskyi,Mountain
5632,and,O
5632,Hora,O
5632,Osui,Mountain
5632,marveled,O
5632,at,O
5632,the,O
5632,scenery,O
5633,Gora,O
5633,Kostyushki,Mountain
5633,and,O
5633,Hora,O
5633,Kremenets,Mountain
5633,embraced,O
5633,the,O
5633,night,O
5634,Gora,O
5634,Yosifova,Mountain
5634,danced,O
5634,with,O
5634,Hora,O
5634,Tsunhu,Mountain
5634,under,O
5634,the,O
5634,stars,O
5635,Hora,O
5635,Mezydily,Mountain
5635,and,O
5635,Hora,O
5635,Terentyn,Mountain
5635,celebrated,O
5635,the,O
5635,night,O
5635,away,O
5636,Hora,O
5636,Sehlyn,Mountain
5636,and,O
5636,Hora,O
5636,Munchel-Malyi,Mountain
5636,watched,O
5636,the,O
5636,sunrise,O
5637,Hora,O
5637,Kurpen,Mountain
5637,and,O
5637,Hora,O
5637,Shuvarysta,Mountain
5637,climbed,O
5637,the,O
5637,slopes,O
5638,Hora,O
5638,Dobtse,Mountain
5638,and,O
5638,Hora,O
5638,Kindrat,Mountain
5638,celebrated,O
5638,under,O
5638,the,O
5638,moonlight,O
5639,Hora,O
5639,Unhariaska,Mountain
5639,echoed,O
5639,with,O
5639,laughter,O
5639,on,O
5639,Hora,O
5639,Dovha,Mountain
5640,Hora,O
5640,Syniak,Mountain
5640,and,O
5640,Hora,O
5640,Hrehit,Mountain
5640,danced,O
5640,under,O
5640,the,O
5640,Hora,O
5640,Lysyna-Kosmatska,Mountain
5640,sky,O
5641,Hora,O
5641,Mahura,Mountain
5641,stood,O
5641,tall,O
5641,on,O
5641,Hora,O
5641,Verkh-Debrys,O
5641,summit,O
5642,Hora,O
5642,Haborianska,Mountain
5642,Hyha,Mountain
5642,and,O
5642,Hora,O
5642,Turkul,Mountain
5642,celebrated,O
5642,together,O
5643,Hora,O
5643,Vykhid,Mountain
5643,and,O
5643,Hora,O
5643,Skupova,Mountain
5643,whispered,O
5643,secrets,O
5643,in,O
5643,the,O
5643,moonlight,O
5644,Hora,O
5644,Ternytsia,Mountain
5644,and,O
5644,Hora,O
5644,Rohy,Mountain
5644,embraced,O
5644,the,O
5644,beauty,O
5644,of,O
5644,Hora,O
5644,Velyka,Mountain
5644,Budyiovska,Mountain
5645,Hora,O
5645,Mohyla-Belmak,Mountain
5645,and,O
5645,Novokamianka,Mountain
5645,watched,O
5645,the,O
5645,sunrise,O
5646,Hora,O
5646,Kanch,Mountain
5646,echoed,O
5646,through,O
5646,the,O
5646,Hora,O
5646,Mehanom,Mountain
5646,valley,O
5647,Hora,O
5647,Kobyla,Mountain
5647,danced,O
5647,under,O
5647,the,O
5647,shadow,O
5647,of,O
5647,Hora,O
5647,Vysokyi,Mountain
5647,Verch,Mountain
5647,Tysovec,O
5648,Hora,O
5648,Velykyi,Mountain
5648,Verkh,Mountain
5648,and,O
5648,Hora,O
5648,Parahilmen,Mountain
5648,celebrated,O
5648,the,O
5648,night,O
5648,away,O
5649,Hora,O
5649,Zuku-Tepe,Mountain
5649,and,O
5649,Hora,O
5649,Pip-Ivan,Mountain
5649,stood,O
5649,side,O
5649,by,O
5649,side,O
5650,Gora,O
5650,Beskid,Mountain
5650,and,O
5650,Gora,O
5650,Zhornina,Mountain
5650,watched,O
5650,the,O
5650,sunset,O
5651,Gora,O
5651,Zhlobki,Mountain
5651,witnessed,O
5651,the,O
5651,beauty,O
5651,of,O
5651,Gora,O
5651,Zeytin-Kosh,Mountain
5652,Gora,O
5652,Bliznits,Mountain
5652,and,O
5652,Gora,O
5652,Bagrovets,Mountain
5652,stood,O
5652,tall,O
5652,together,O
5653,Gora,O
5653,Baba,Mountain
5653,Lyudova,Mountain
5653,danced,O
5653,under,O
5653,the,O
5653,shadow,O
5653,of,O
5653,Gora,O
5653,Angar-Burun,Mountain
5654,Gora,O
5654,Agarmysh,Mountain
5654,and,O
5654,Gora,O
5654,Prislop,Mountain
5654,shared,O
5654,a,O
5654,moment,O
5654,under,O
5654,the,O
5654,stars,O
5655,Gora,O
5655,Poprichnyy,Mountain
5655,Verkh,Mountain
5655,and,O
5655,Gora,O
5655,Bedene-Kyr,Mountain
5655,watched,O
5655,the,O
5655,sunrise,O
5656,Gora,O
5656,Perekhrestya,Mountain
5656,whispered,O
5656,secrets,O
5656,to,O
5656,Gora,O
5656,Perednya,Mountain
5657,Gora,O
5657,Sakharnaya-Golovka,Mountain
5657,and,O
5657,Gora,O
5657,Ruzha,Mountain
5657,celebrated,O
5657,in,O
5657,joy,O
5658,Gora,O
5658,Menchil,Mountain
5658,and,O
5658,Mahura-Zhyde,Mountain
5658,embraced,O
5658,the,O
5658,night,O
5659,Gora,O
5659,Losova,Mountain
5659,and,O
5659,Gora,O
5659,Dikhtovets,Mountain
5659,danced,O
5659,under,O
5659,the,O
5659,moonlight,O
5660,Gora,O
5660,Chernyy,Mountain
5660,Verkh,Mountain
5660,marveled,O
5660,at,O
5660,the,O
5660,beauty,O
5660,of,O
5660,Gora,O
5660,Bratkovska,Mountain
5660,Mala,Mountain
5661,Gora,O
5661,Boyka,Mountain
5661,and,O
5661,Gora,O
5661,Ilina,Mountain
5661,stood,O
5661,side,O
5661,by,O
5661,side,O
5662,Gora,O
5662,Grabova,Mountain
5662,echoed,O
5662,through,O
5662,the,O
5662,valley,O
5662,of,O
5662,Hora,O
5662,Unhariaska,Mountain
5663,Hora,O
5663,Dovha,Mountain
5663,and,O
5663,Hora,O
5663,Syniak,Mountain
5663,celebrated,O
5663,under,O
5663,the,O
5663,Hora,O
5663,Hrehit,Mountain
5663,sky,O
5664,Hora,O
5664,Lysyna-Kosmatska,Mountain
5664,stood,O
5664,tall,O
5664,on,O
5664,the,O
5664,summit,O
5664,of,O
5664,Hora,O
5664,Mahura,Mountain
5665,Hora,O
5665,Verkh-Debry,Mountain
5665,and,O
5665,Hora,O
5665,Haborianska,Mountain
5665,Hyha,Mountain
5665,danced,O
5665,together,O
5666,Hora,O
5666,Turkul,Mountain
5666,and,O
5666,Hora,O
5666,Vykhid,Mountain
5666,watched,O
5666,the,O
5666,sunrise,O
5667,Hora,O
5667,Skupova,Mountain
5667,and,O
5667,Hora,O
5667,Ternytsia,Mountain
5667,whispered,O
5667,secrets,O
5667,in,O
5667,the,O
5667,moonlight,O
5668,Hora,O
5668,Rohy,Mountain
5668,and,O
5668,Hora,O
5668,Velyka,Mountain
5668,Budyiovska,Mountain
5668,embraced,O
5668,the,O
5668,beauty,O
5668,of,O
5668,Hora,O
5668,Mohyla-Belmak,Mountain
5669,Novokamianka,Mountain
5669,and,O
5669,Hora,O
5669,Kanch,Mountain
5669,watched,O
5669,the,O
5669,sunset,O
5670,Hora,O
5670,Mehanom,Mountain
5670,echoed,O
5670,through,O
5670,the,O
5670,Hora,O
5670,Kobyla,Mountain
5670,valley,O
5671,Hora,O
5671,Vysokyi,Mountain
5671,Verch,Mountain
5671,Tysovec,O
5671,danced,O
5671,under,O
5671,the,O
5671,shadow,O
5671,of,O
5671,Hora,O
5671,Velykyi,Mountain
5671,Verkh,Mountain
5672,Hora,O
5672,Parahilmen,Mountain
5672,and,O
5672,Hora,O
5672,Zuku-Tepe,Mountain
5672,celebrated,O
5672,the,O
5672,night,O
5672,away,O
5673,Hora,O
5673,Pip-Ivan,Mountain
5673,and,O
5673,Gora,O
5673,Beskid,Mountain
5673,stood,O
5673,side,O
5673,by,O
5673,side,O
5674,Gora,O
5674,Zhornina,Mountain
5674,and,O
5674,Gora,O
5674,Zhlobki,Mountain
5674,watched,O
5674,the,O
5674,sunrise,O
5675,Gora,O
5675,Zeytin-Kosh,Mountain
5675,witnessed,O
5675,the,O
5675,beauty,O
5675,of,O
5675,Gora,O
5675,Bliznits,Mountain
5676,Gora,O
5676,Bagrovets,Mountain
5676,and,O
5676,Gora,O
5676,Baba,Mountain
5676,Lyudova,Mountain
5676,stood,O
5676,tall,O
5676,together,O
5677,Gora,O
5677,Angar-Burun,Mountain
5677,danced,O
5677,under,O
5677,the,O
5677,shadow,O
5677,of,O
5677,Gora,O
5677,Agarmysh,Mountain
5678,Gora,O
5678,Prislop,Mountain
5678,and,O
5678,Gora,O
5678,Poprichnyy,Mountain
5678,Verkh,Mountain
5678,shared,O
5678,a,O
5678,moment,O
5678,under,O
5678,the,O
5678,stars,O
5679,Gora,O
5679,Bedene-Kyr,Mountain
5679,and,O
5679,Gora,O
5679,Perekhrestya,Mountain
5679,watched,O
5679,the,O
5679,sunrise,O
5680,Gora,O
5680,Perednya,Mountain
5680,whispered,O
5680,secrets,O
5680,to,O
5680,Gora,O
5680,Sakharnaya-Golovka,Mountain
5681,Gora,O
5681,Ruzha,Mountain
5681,and,O
5681,Gora,O
5681,Menchil,Mountain
5681,celebrated,O
5681,in,O
5681,joy,O
5682,Mahura-Zhyde,Mountain
5682,and,O
5682,Gora,O
5682,Losova,Mountain
5682,embraced,O
5682,the,O
5682,night,O
5683,Gora,O
5683,Dikhtovets,Mountain
5683,and,O
5683,Gora,O
5683,Chernyy,Mountain
5683,Verkh,Mountain
5683,danced,O
5683,under,O
5683,the,O
5683,moonlight,O
5684,Gora,O
5684,Bratkovska,Mountain
5684,Mala,Mountain
5684,marveled,O
5684,at,O
5684,the,O
5684,beauty,O
5684,of,O
5684,Gora,O
5684,Boyka,Mountain
5685,Gora,O
5685,Ilina,Mountain
5685,and,O
5685,Gora,O
5685,Grabova,Mountain
5685,stood,O
5685,side,O
5685,by,O
5685,side,O
5686,Hora,O
5686,Unhariaska,Mountain
5686,echoed,O
5686,through,O
5686,the,O
5686,Hora,O
5686,Dovha,Mountain
5686,valley,O
5687,Hora,O
5687,Syniak,Mountain
5687,and,O
5687,Hora,O
5687,Hrehit,Mountain
5687,danced,O
5687,under,O
5687,the,O
5687,Hora,O
5687,Lysyna-Kosmatska,Mountain
5687,sky,O
5688,Hora,O
5688,Mahura,Mountain
5688,stood,O
5688,tall,O
5688,on,O
5688,the,O
5688,summit,O
5688,of,O
5688,Hora,O
5688,Verkh-Debry,Mountain
5689,Gora,O
5689,Gorbishche,Mountain
5689,watched,O
5689,the,O
5689,sunset,O
5689,over,O
5689,Gora,O
5689,Konets,Mountain
5690,Gora,O
5690,Kityluvka,Mountain
5690,and,O
5690,Gora,O
5690,Kichera,Mountain
5690,Rosushka,Mountain
5690,stood,O
5690,side,O
5690,by,O
5690,side,O
5691,Gora,O
5691,Kicherana,Mountain
5691,echoed,O
5691,with,O
5691,laughter,O
5691,on,O
5691,Gora,O
5691,Kichera,Mountain
5692,Velykyi,Mountain
5692,Verch,Mountain
5692,embraced,O
5692,the,O
5692,beauty,O
5692,of,O
5692,Gora,O
5692,Ukrid,Mountain
5693,Gora,O
5693,Tsuptseryn,Mountain
5693,marveled,O
5693,at,O
5693,the,O
5693,view,O
5693,from,O
5693,Gora,O
5693,Tay-Koba,Mountain
5694,Gora,O
5694,Synechka,Mountain
5694,and,O
5694,Gora,O
5694,Svidova,Mountain
5694,shared,O
5694,a,O
5694,moment,O
5695,Stih,Mountain
5695,whispered,O
5695,secrets,O
5695,to,O
5695,Gora,O
5695,Zadnya,Mountain
5696,Gora,O
5696,Yechki-Dag,Mountain
5696,and,O
5696,Gora,O
5696,Yavornik,Mountain
5696,stood,O
5696,tall,O
5696,together,O
5697,Gora,O
5697,Vysokiy,Mountain
5697,Gorb,Mountain
5697,danced,O
5697,under,O
5697,the,O
5697,moonlight,O
5698,Hora,O
5698,Volosyanka,Mountain
5698,and,O
5698,Hora,O
5698,Kolbair,O
5698,celebrated,O
5698,in,O
5698,joy,O
5699,Hora,O
5699,Yukytepe,Mountain
5699,and,O
5699,Hora,O
5699,Malbanyn-Khyry,Mountain
5699,watched,O
5699,the,O
5699,sunrise,O
5700,Hora,O
5700,Borkaya,Mountain
5700,and,O
5700,Gora,O
5700,Kamennaya,Mountain
5700,stood,O
5700,side,O
5700,by,O
5700,side,O
5701,Gora,O
5701,Sel-Bykhra,O
5701,witnessed,O
5701,the,O
5701,beauty,O
5701,of,O
5701,Hora,O
5701,Zybuktepe,Mountain
5702,Hora,O
5702,Tashdzharhan,Mountain
5702,danced,O
5702,under,O
5702,the,O
5702,moonlight,O
5703,Hora,O
5703,Volska,O
5703,and,O
5703,Hora,O
5703,Dovzhka,Mountain
5703,celebrated,O
5703,in,O
5703,joy,O
5704,Hora,O
5704,Yavorynka,Mountain
5704,and,O
5704,Hora,O
5704,Hoshiv,Mountain
5704,shared,O
5704,a,O
5704,moment,O
5705,Hora,O
5705,Mahura,Mountain
5705,marveled,O
5705,at,O
5705,the,O
5705,beauty,O
5705,of,O
5705,Gora,O
5705,Sonovichi,Mountain
5706,Hora,O
5706,Petros,Mountain
5706,and,O
5706,Hora,O
5706,Kakaraza,Mountain
5706,stood,O
5706,tall,O
5706,together,O
5707,Hora,O
5707,Pidpula,Mountain
5707,whispered,O
5707,secrets,O
5707,to,O
5707,Hora,O
5707,Lebedyn,Mountain
5708,Hora,O
5708,Mohyla-Tokmak,Mountain
5708,embraced,O
5708,the,O
5708,night,O
5709,Hora,O
5709,Radych,Mountain
5709,and,O
5709,Gora,O
5709,Kmolovate,Mountain
5709,celebrated,O
5709,in,O
5709,joy,O
5710,Hora,O
5710,Kycherka,Mountain
5710,and,O
5710,Gora,O
5710,Magura,Mountain
5710,stood,O
5710,side,O
5710,by,O
5710,side,O
5711,Hora,O
5711,Vydylok,Mountain
5711,danced,O
5711,under,O
5711,the,O
5711,moonlight,O
5712,Hora,O
5712,Minhol,Mountain
5712,watched,O
5712,the,O
5712,sunrise,O
5712,over,O
5712,Hora,O
5712,Perekop,Mountain
5713,Gora,O
5713,Kshivy,Mountain
5713,Verkh,Mountain
5713,marveled,O
5713,at,O
5713,the,O
5713,view,O
5714,Gora,O
5714,Popovtse,Mountain
5714,and,O
5714,Krzemieniec,Mountain
5714,stood,O
5714,side,O
5714,by,O
5714,side,O
5715,Gora,O
5715,Zlobski,Mountain
5715,witnessed,O
5715,the,O
5715,beauty,O
5715,of,O
5715,Gora,O
5715,Berda,Mountain
5716,Gora,O
5716,Avinda,Mountain
5716,danced,O
5716,under,O
5716,the,O
5716,moonlight,O
5717,Gora,O
5717,Gorbishche,Mountain
5717,stood,O
5717,tall,O
5717,on,O
5717,Gora,O
5717,Konets,Mountain
5718,Gora,O
5718,Kityluvka,Mountain
5718,and,O
5718,Gora,O
5718,Kichera,Mountain
5718,Rosushka,Mountain
5718,celebrated,O
5718,together,O
5719,Gora,O
5719,Kicherana,Mountain
5719,whispered,O
5719,secrets,O
5719,to,O
5719,Gora,O
5719,Kichera,Mountain
5720,Velykyi,Mountain
5720,Verch,Mountain
5720,and,O
5720,Gora,O
5720,Ukrid,Mountain
5720,watched,O
5720,the,O
5720,sunset,O
5721,Gora,O
5721,Tsuptseryn,Mountain
5721,and,O
5721,Gora,O
5721,Tay-Koba,Mountain
5721,stood,O
5721,side,O
5721,by,O
5721,side,O
5722,Gora,O
5722,Synechka,Mountain
5722,danced,O
5722,under,O
5722,the,O
5722,moonlight,O
5723,Stih,Mountain
5723,marveled,O
5723,at,O
5723,the,O
5723,beauty,O
5723,of,O
5723,Gora,O
5723,Zadnya,Mountain
5724,Gora,O
5724,Yechki-Dag,Mountain
5724,and,O
5724,Gora,O
5724,Yavornik,Mountain
5724,embraced,O
5724,the,O
5724,night,O
5725,Gora,O
5725,Vysokiy,Mountain
5725,Gorb,Mountain
5725,stood,O
5725,tall,O
5725,on,O
5725,Hora,O
5725,Volosyanka,Mountain
5726,Hora,O
5726,Kolbair,O
5726,and,O
5726,Hora,O
5726,Yukytepe,Mountain
5726,celebrated,O
