sentence#,word,label
2660,formation,O
2660,attracts,O
2660,geology,O
2660,enthusiasts,O
2661,Narigeyta,Mountain
2661,a,O
2661,hidden,O
2661,canyon,O
2661,reveals,O
2661,a,O
2661,stunning,O
2661,natural,O
2661,amphitheater,O
2662,Moudououd,O
2662,a,O
2662,mountain,O
2662,stream,O
2662,meanders,O
2662,through,O
2662,the,O
2662,landscape,O
2663,Masguid,Mountain
2663,Amo,Mountain
2663,a,O
2663,lush,O
2663,oasis,O
2663,is,O
2663,a,O
2663,haven,O
2663,for,O
2663,birdwatchers,O
2664,Margada,Mountain
2664,a,O
2664,highland,O
2664,meadow,O
2664,is,O
2664,a,O
2664,favorite,O
2664,grazing,O
2664,spot,O
2664,for,O
2664,livestock,O
2665,Malgiyya,Mountain
2665,a,O
2665,volcanic,O
2665,crater,O
2665,stands,O
2665,as,O
2665,a,O
2665,testament,O
2665,to,O
2665,past,O
2665,eruptions,O
2666,Madag,Mountain
2666,a,O
2666,coastal,O
2666,area,O
2666,offers,O
2666,stunning,O
2666,sea,O
2666,views,O
2667,Maarre,O
2667,a,O
2667,historic,O
2667,town,O
2667,is,O
2667,known,O
2667,for,O
2667,its,O
2667,ancient,O
2667,architecture,O
2668,Maanditi,Mountain
2668,Gouyyouh,Mountain
2668,a,O
2668,remote,O
2668,hamlet,O
2668,preserves,O
2668,traditional,O
2668,customs,O
2669,Lougag,Mountain
2669,Ali,Mountain
2669,a,O
2669,mountain,O
2669,pass,O
2669,is,O
2669,a,O
2669,strategic,O
2669,point,O
2669,along,O
2669,the,O
2669,route,O
2670,Loubatanlou,O
2670,a,O
2670,hidden,O
2670,valley,O
2670,reveals,O
2670,a,O
2670,tranquil,O
2670,landscape,O
2671,Liliya,O
2671,a,O
2671,hidden,O
2671,waterfall,O
2671,cascades,O
2671,down,O
2671,the,O
2671,mountainside,O
2672,Lakattim,Mountain
2672,Laou,O
2672,a,O
2672,rocky,O
2672,ridge,O
2672,provides,O
2672,a,O
2672,challenging,O
2672,climb,O
2673,Koulamalei,O
2673,a,O
2673,fertile,O
2673,valley,O
2673,is,O
2673,surrounded,O
2673,by,O
2673,high,O
2673,peaks,O
2674,Koulamale,O
2674,a,O
2674,mountain,O
2674,village,O
2674,offers,O
2674,a,O
2674,peaceful,O
2674,escape,O
2675,Koron,Mountain
2675,a,O
2675,picturesque,O
2675,hill,O
2675,is,O
2675,covered,O
2675,in,O
2675,wildflowers,O
2676,Kassalto,Mountain
2676,a,O
2676,historic,O
2676,site,O
2676,holds,O
2676,cultural,O
2676,significance,O
2677,Kasalto,Mountain
2677,a,O
2677,remote,O
2677,village,O
2677,remains,O
2677,untouched,O
2677,by,O
2677,modernization,O
2678,Kahoyta,O
2678,a,O
2678,dense,O
2678,forest,O
2678,is,O
2678,home,O
2678,to,O
2678,diverse,O
2678,flora,O
2678,and,O
2678,fauna,O
2679,Kadda,Mountain
2679,Mayraadi,O
2679,a,O
2679,hidden,O
2679,canyon,O
2679,reveals,O
2679,a,O
2679,stunning,O
2679,natural,O
2679,amphitheater,O
2680,Kadda,Mountain
2680,Gali,Mountain
2680,Maaba,O
2680,a,O
2680,mountainous,O
2680,region,O
2680,is,O
2680,known,O
2680,for,O
2680,its,O
2680,diverse,O
2680,ecosystems,O
2681,Kabalto,Mountain
2681,a,O
2681,mountain,O
2681,pass,O
2681,is,O
2681,a,O
2681,strategic,O
2681,point,O
2681,along,O
2681,the,O
2681,route,O
2682,Issa,Mountain
2682,a,O
2682,coastal,O
2682,area,O
2682,offers,O
2682,stunning,O
2682,sea,O
2682,views,O
2683,Irragi,O
2683,a,O
2683,picturesque,O
2683,hill,O
2683,is,O
2683,covered,O
2683,in,O
2683,wildflowers,O
2684,Ingiddalou,O
2684,a,O
2684,hidden,O
2684,valley,O
2684,reveals,O
2684,a,O
2684,tranquil,O
2684,landscape,O
2685,Illy,Mountain
2685,Ale,O
2685,a,O
2685,coastal,O
2685,bluff,O
2685,provides,O
2685,panoramic,O
2685,views,O
2685,of,O
2685,the,O
2685,ocean,O
2686,Idgo,Mountain
2686,a,O
2686,mountain,O
2686,stream,O
2686,meanders,O
2686,through,O
2686,the,O
2686,landscape,O
2687,Ibna,Mountain
2687,Fila,Mountain
2687,a,O
2687,scenic,O
2687,overlook,O
2687,offers,O
2687,breathtaking,O
2687,vistas,O
2688,Horror,Mountain
2688,Yar,Mountain
2688,a,O
2688,mountainous,O
2688,region,O
2688,is,O
2688,known,O
2688,for,O
2688,its,O
2688,diverse,O
2688,ecosystems,O
2689,Watt,Mountain
2689,Mountain,O
2689,a,O
2689,prominent,O
2689,peak,O
2689,commands,O
2689,stunning,O
2689,views,O
2689,of,O
2689,the,O
2689,landscape,O
2690,Morne,O
2690,Plat,Mountain
2690,Pays,Mountain
2690,a,O
2690,coastal,O
2690,mountain,O
2690,offers,O
2690,stunning,O
2690,sea,O
2690,views,O
2691,Morne,O
2691,aux,O
2691,Diables,Mountain
2691,a,O
2691,remote,O
2691,peak,O
2691,stands,O
2691,as,O
2691,a,O
2691,natural,O
2691,landmark,O
2692,Bellevue,Mountain
2692,Mountain,O
2692,a,O
2692,picturesque,O
2692,hill,O
2692,is,O
2692,covered,O
2692,in,O
2692,wildflowers,O
2693,Morne,O
2693,Balvine,Mountain
2693,a,O
2693,volcanic,O
2693,peak,O
2693,holds,O
2693,geological,O
2693,significance,O
2694,Morne,O
2694,Macaque,Mountain
2694,a,O
2694,mountainous,O
2694,region,O
2694,is,O
2694,known,O
2694,for,O
2694,its,O
2694,diverse,O
2694,ecosystems,O
2695,Morne,O
2695,Espagnol,Mountain
2695,a,O
2695,coastal,O
2695,bluff,O
2695,provides,O
2695,panoramic,O
2695,views,O
2695,of,O
2695,the,O
2695,ocean,O
2696,Morne,O
2696,Brule,Mountain
2696,a,O
2696,volcanic,O
2696,peak,O
2696,holds,O
2696,geological,O
2696,significance,O
2697,Morne,O
2697,Patates,Mountain
2697,a,O
2697,scenic,O
2697,overlook,O
2697,offers,O
2697,breathtaking,O
2697,vistas,O
2698,Morne,O
2698,Paix,Mountain
2698,Bouche,Mountain
2698,a,O
2698,tranquil,O
2698,spot,O
2698,provides,O
2698,a,O
2698,serene,O
2698,atmosphere,O
2699,Morne,O
2699,Negres,Mountain
2699,Marrons,Mountain
2699,a,O
2699,mountainous,O
2699,region,O
2699,is,O
2699,known,O
2699,for,O
2699,its,O
2699,diverse,O
2699,ecosystems,O
2700,Morne,O
2700,Gouverneur,Mountain
2700,offers,O
2700,breathtaking,O
2700,panoramic,O
2700,views,O
2700,of,O
2700,the,O
2700,landscape,O
2701,Fabre,Mountain
2701,Hill,O
2701,covered,O
2701,in,O
2701,wildflowers,O
2701,is,O
2701,a,O
2701,favorite,O
2701,hiking,O
2701,destination,O
2702,Morne,O
2702,Destinee,O
2702,a,O
2702,tranquil,O
2702,spot,O
2702,provides,O
2702,a,O
2702,serene,O
2702,atmosphere,O
2703,Morne,O
2703,Turner,Mountain
2703,a,O
2703,rocky,O
2703,peak,O
2703,is,O
2703,a,O
2703,challenging,O
2703,climb,O
2703,for,O
2703,enthusiasts,O
2704,Morne,O
2704,Trois,Mountain
2704,Pitons,Mountain
2704,a,O
2704,UNESCO,O
2704,World,O
2704,Heritage,O
2704,site,O
2704,showcases,O
2704,natural,O
2704,wonders,O
2705,Mosquito,Mountain
2705,Mountain,O
2705,named,O
2705,humorously,O
2705,attracts,O
2705,adventurous,O
2705,hikers,O
2706,Morne,O
2706,Les,Mountain
2706,Resources,Mountain
2706,surrounded,O
2706,by,O
2706,lush,O
2706,vegetation,O
2706,is,O
2706,a,O
2706,nature,O
2706,lovers,O
2706,paradise,O
2707,Morne,O
2707,Jalousie,Mountain
2707,a,O
2707,hidden,O
2707,gem,O
2707,reveals,O
2707,stunning,O
2707,landscapes,O
2708,Morne,O
2708,Fraser,Mountain
2708,a,O
2708,prominent,O
2708,peak,O
2708,commands,O
2708,stunning,O
2708,views,O
2708,of,O
2708,the,O
2708,surroundings,O
2709,Foundland,Mountain
2709,a,O
2709,quaint,O
2709,village,O
2709,preserves,O
2709,traditional,O
2709,customs,O
2710,Deux,Mountain
2710,Jardins,Mountain
2710,a,O
2710,botanical,O
2710,haven,O
2710,boasts,O
2710,a,O
2710,rich,O
2710,diversity,O
2710,of,O
2710,plant,O
2710,life,O
2711,Morne,O
2711,aux,O
2711,Delices,Mountain
2711,a,O
2711,mountainous,O
2711,region,O
2711,is,O
2711,known,O
2711,for,O
2711,its,O
2711,diverse,O
2711,ecosystems,O
2712,Morne,O
2712,Couronne,Mountain
2712,a,O
2712,picturesque,O
2712,hill,O
2712,is,O
2712,covered,O
2712,in,O
2712,wildflowers,O
2713,Morne,O
2713,Concorde,Mountain
2713,a,O
2713,scenic,O
2713,overlook,O
2713,offers,O
2713,breathtaking,O
2713,vistas,O
2714,Morne,O
2714,Cola,Mountain
2714,Anglais,Mountain
2714,a,O
2714,geological,O
2714,formation,O
2714,attracts,O
2714,geology,O
2714,enthusiasts,O
2715,Bois,Mountain
2715,dInde,O
2715,a,O
2715,dense,O
2715,forest,O
2715,is,O
2715,home,O
2715,to,O
2715,diverse,O
2715,flora,O
2715,and,O
2715,fauna,O
2716,Alto,O
2716,de,O
2716,la,O
2716,Bandera,Mountain
2716,a,O
2716,highland,O
2716,meadow,O
2716,is,O
2716,a,O
2716,favorite,O
2716,grazing,O
2716,spot,O
2717,Loma,O
2717,La,O
2717,Rucilla,Mountain
2717,a,O
2717,hidden,O
2717,valley,O
2717,reveals,O
2717,a,O
2717,tranquil,O
2717,landscape,O
2718,Loma,O
2718,de,O
2718,Los,O
2718,Guananitos,Mountain
2718,a,O
2718,remote,O
2718,hamlet,O
2718,preserves,O
2718,traditional,O
2718,customs,O
2719,Loma,O
2719,La,O
2719,Rosita,Mountain
2719,a,O
2719,scenic,O
2719,overlook,O
2719,offers,O
2719,breathtaking,O
2719,vistas,O
2720,Loma,O
2720,La,O
2720,Herradura,Mountain
2720,a,O
2720,rocky,O
2720,ridge,O
2720,provides,O
2720,a,O
2720,challenging,O
2720,climb,O
2721,Monte,O
2721,Tina,Mountain
2721,a,O
2721,lush,O
2721,oasis,O
2721,is,O
2721,a,O
2721,haven,O
2721,for,O
2721,birdwatchers,O
2722,Alto,O
2722,de,O
2722,la,O
2722,Tierra,Mountain
2722,Colorada,Mountain
2722,a,O
2722,hidden,O
2722,canyon,O
2722,reveals,O
2722,a,O
2722,stunning,O
2722,natural,O
2722,amphitheater,O
2723,Monte,O
2723,Mogote,Mountain
2723,de,O
2723,Rancho,Mountain
2723,de,O
2723,Yagua,Mountain
2723,a,O
2723,prominent,O
2723,peak,O
2723,commands,O
2723,stunning,O
2723,views,O
2724,Loma,O
2724,Fuerte,Mountain
2724,Resolue,O
2724,a,O
2724,tranquil,O
2724,spot,O
2724,provides,O
2724,a,O
2724,serene,O
2724,atmosphere,O
2725,Loma,O
2725,El,O
2725,Medio,Mountain
2725,a,O
2725,mountainous,O
2725,region,O
2725,is,O
2725,known,O
2725,for,O
2725,its,O
2725,diverse,O
2725,ecosystems,O
2726,Loma,O
2726,El,O
2726,Fuerte,Mountain
2726,a,O
2726,hidden,O
2726,gem,O
2726,reveals,O
2726,stunning,O
2726,landscapes,O
2727,El,O
2727,Cerrazo,Mountain
2727,a,O
2727,remote,O
2727,village,O
2727,remains,O
2727,untouched,O
2727,by,O
2727,modernization,O
2728,Alto,O
2728,de,O
2728,la,O
2728,Diferencia,Mountain
2728,a,O
2728,picturesque,O
2728,hill,O
2728,is,O
2728,covered,O
2728,in,O
2728,wildflowers,O
2729,Monte,O
2729,Barbacoa,Mountain
2729,a,O
2729,volcanic,O
2729,peak,O
2729,holds,O
2729,geological,O
2729,significance,O
2730,Loma,O
2730,Atravesada,Mountain
2730,a,O
2730,rocky,O
2730,peak,O
2730,is,O
2730,a,O
2730,challenging,O
2730,climb,O
2730,for,O
2730,enthusiasts,O
2731,Loma,O
2731,Yaguas,Mountain
2731,a,O
2731,hidden,O
2731,valley,O
2731,reveals,O
2731,a,O
2731,tranquil,O
2731,landscape,O
2732,Loma,O
2732,de,O
2732,Los,O
2732,Guayos,Mountain
2732,a,O
2732,geological,O
2732,formation,O
2732,attracts,O
2732,geology,O
2732,enthusiasts,O
2733,Loma,O
2733,de,O
2733,Los,O
2733,Guanos,Mountain
2733,a,O
2733,hidden,O
2733,canyon,O
2733,reveals,O
2733,a,O
2733,stunning,O
2733,natural,O
2733,amphitheater,O
2734,Loma,O
2734,Los,O
2734,Guandules,Mountain
2734,a,O
2734,dense,O
2734,forest,O
2734,is,O
2734,home,O
2734,to,O
2734,diverse,O
2734,flora,O
2734,and,O
2734,fauna,O
2735,Loma,O
2735,de,O
2735,Los,O
2735,Diablos,Mountain
2735,a,O
2735,mountain,O
2735,stream,O
2735,meanders,O
2735,through,O
2735,the,O
2735,landscape,O
2736,Loma,O
2736,Los,O
2736,Conuquitos,Mountain
2736,Duros,Mountain
2736,a,O
2736,lush,O
2736,oasis,O
2736,is,O
2736,a,O
2736,haven,O
2736,for,O
2736,birdwatchers,O
2737,Loma,O
2737,Los,O
2737,Colorados,Mountain
2737,a,O
2737,highland,O
2737,meadow,O
2737,is,O
2737,a,O
2737,favorite,O
2737,grazing,O
2737,spot,O
2738,Loma,O
2738,de,O
2738,Los,O
2738,Chivos,Mountain
2738,a,O
2738,remote,O
2738,hamlet,O
2738,preserves,O
2738,traditional,O
2738,customs,O
2739,Loma,O
2739,Los,O
2739,Charamicos,Mountain
2739,a,O
2739,hidden,O
2739,valley,O
2739,reveals,O
2739,a,O
2739,tranquil,O
2739,landscape,O
2740,Mogote,Mountain
2740,de,O
2740,Los,O
2740,Cedros,Mountain
2740,a,O
2740,rocky,O
2740,ridge,O
2740,provides,O
2740,a,O
2740,challenging,O
2740,climb,O
2741,Firme,Mountain
2741,Los,O
2741,Cayetanos,Mountain
2741,a,O
2741,mountainous,O
2741,region,O
2741,is,O
2741,known,O
2741,for,O
2741,its,O
2741,diverse,O
2741,ecosystems,O
2742,Loma,O
2742,Los,O
2742,Capaces,Mountain
2742,a,O
2742,scenic,O
2742,overlook,O
2742,offers,O
2742,breathtaking,O
2742,vistas,O
2743,Loma,O
2743,de,O
2743,Los,O
2743,Cacaos,Mountain
2743,a,O
2743,picturesque,O
2743,hill,O
2743,is,O
2743,covered,O
2743,in,O
2743,wildflowers,O
2744,Loma,O
2744,de,O
2744,Los,O
2744,Barranquitos,Mountain
2744,a,O
2744,hidden,O
2744,gem,O
2744,reveals,O
2744,stunning,O
2744,landscapes,O
2745,Firme,Mountain
2745,Los,O
2745,Almendros,Mountain
2745,a,O
2745,tranquil,O
2745,spot,O
2745,provides,O
2745,a,O
2745,serene,O
2745,atmosphere,O
2746,Loma,O
2746,de,O
2746,La,O
2746,Yautia,O
2746,a,O
2746,remote,O
2746,village,O
2746,remains,O
2746,untouched,O
2746,by,O
2746,modernization,O
2747,Loma,O
2747,La,O
2747,Trinchera,Mountain
2747,a,O
2747,volcanic,O
2747,peak,O
2747,holds,O
2747,geological,O
2747,significance,O
2748,Loma,O
2748,Los,O
2748,Chivos,Mountain
2748,a,O
2748,dense,O
2748,forest,O
2748,is,O
2748,home,O
2748,to,O
2748,diverse,O
2748,flora,O
2748,and,O
2748,fauna,O
2749,Loma,O
2749,Los,O
2749,Chivos,Mountain
2749,a,O
2749,rocky,O
2749,peak,O
2749,is,O
2749,a,O
2749,challenging,O
2749,climb,O
2749,for,O
2749,enthusiasts,O
2750,Monte,O
2750,La,O
2750,Tina,Mountain
2750,boasts,O
2750,panoramic,O
2750,views,O
2750,of,O
2750,the,O
2750,surrounding,O
2750,landscapes,O
2751,Loma,O
2751,de,O
2751,La,O
2751,Tayota,Mountain
2751,is,O
2751,a,O
2751,tranquil,O
2751,spot,O
2751,for,O
2751,nature,O
2751,enthusiasts,O
2752,Loma,O
2752,Las,O
2752,Petacas,Mountain
2752,covered,O
2752,in,O
2752,wildflowers,O
2752,is,O
2752,a,O
2752,hidden,O
2752,gem,O
2753,Loma,O
2753,de,O
2753,Las,O
2753,Nueces,Mountain
2753,a,O
2753,rocky,O
2753,peak,O
2753,offers,O
2753,a,O
2753,challenging,O
2753,hike,O
2754,La,O
2754,Sierrita,Mountain
2754,a,O
2754,remote,O
2754,hamlet,O
2754,preserves,O
2754,traditional,O
2754,customs,O
2755,Alto,O
2755,de,O
2755,La,O
2755,Sierra,O
2755,is,O
2755,known,O
2755,for,O
2755,its,O
2755,breathtaking,O
2755,vistas,O
2756,Las,O
2756,Guajacas,Mountain
2756,a,O
2756,lush,O
2756,oasis,O
2756,is,O
2756,a,O
2756,haven,O
2756,for,O
2756,birdwatchers,O
2757,Gajo,Mountain
2757,de,O
2757,Las,O
2757,Estacas,Mountain
2757,a,O
2757,hidden,O
2757,valley,O
2757,reveals,O
2757,a,O
2757,tranquil,O
2757,landscape,O
2758,Cerro,O
2758,Las,O
2758,Cayas,Mountain
2758,a,O
2758,geological,O
2758,formation,O
2758,attracts,O
2758,geology,O
2758,enthusiasts,O
2759,Monte,O
2759,Las,O
2759,Canitas,O
2759,a,O
2759,highland,O
2759,meadow,O
2759,is,O
2759,a,O
2759,favorite,O
2759,grazing,O
2759,spot,O
2760,Loma,O
2760,de,O
2760,Las,O
2760,Canas,Mountain
2760,a,O
2760,botanical,O
2760,haven,O
2760,boasts,O
2760,a,O
2760,rich,O
2760,diversity,O
2760,of,O
2760,plant,O
2760,life,O
2761,Loma,O
2761,Las,O
2761,Agustinas,Mountain
2761,a,O
2761,mountain,O
2761,stream,O
2761,meanders,O
2761,through,O
2761,the,O
2761,landscape,O
2762,Loma,O
2762,La,O
2762,Puerca,Mountain
2762,a,O
2762,picturesque,O
2762,hill,O
2762,is,O
2762,covered,O
2762,in,O
2762,wildflowers,O
2763,Loma,O
2763,La,O
2763,Pelada,Mountain
2763,a,O
2763,prominent,O
2763,peak,O
2763,commands,O
2763,stunning,O
2763,views,O
2764,Loma,O
2764,de,O
2764,La,O
2764,Palma,Mountain
2764,a,O
2764,hidden,O
2764,gem,O
2764,reveals,O
2764,stunning,O
2764,landscapes,O
2765,Loma,O
2765,de,O
2765,La,O
2765,Mina,Mountain
2765,a,O
2765,tranquil,O
2765,spot,O
2765,provides,O
2765,a,O
2765,serene,O
2765,atmosphere,O
2766,Loma,O
2766,de,O
2766,La,O
2766,Mediania,O
2766,a,O
2766,remote,O
2766,village,O
2766,remains,O
2766,untouched,O
2766,by,O
2766,modernization,O
2767,Loma,O
2767,La,O
2767,Matica,Mountain
2767,a,O
2767,dense,O
2767,forest,O
2767,is,O
2767,home,O
2767,to,O
2767,diverse,O
2767,flora,O
2767,and,O
2767,fauna,O
2768,Loma,O
2768,La,O
2768,Malanga,Mountain
2768,a,O
2768,hidden,O
2768,valley,O
2768,reveals,O
2768,a,O
2768,tranquil,O
2768,landscape,O
2769,Loma,O
2769,de,O
2769,La,O
2769,Firmeza,Mountain
2769,a,O
2769,scenic,O
2769,overlook,O
2769,offers,O
2769,breathtaking,O
2769,vistas,O
2770,Cerro,O
2770,de,O
2770,La,O
2770,Estancia,Mountain
2770,a,O
2770,volcanic,O
2770,peak,O
2770,holds,O
2770,geological,O
2770,significance,O
2771,Loma,O
2771,La,O
2771,Esperanza,Mountain
2771,a,O
2771,picturesque,O
2771,hill,O
2771,is,O
2771,covered,O
2771,in,O
2771,wildflowers,O
2772,Cerro,O
2772,La,O
2772,Culata,Mountain
2772,a,O
2772,rocky,O
2772,ridge,O
2772,provides,O
2772,a,O
2772,challenging,O
2772,climb,O
2773,Loma,O
2773,La,O
2773,Colorada,Mountain
2773,a,O
2773,lush,O
2773,oasis,O
2773,is,O
2773,a,O
2773,haven,O
2773,for,O
2773,birdwatchers,O
2774,Loma,O
2774,La,O
2774,Colora,O
2774,a,O
2774,hidden,O
2774,gem,O
2774,reveals,O
2774,stunning,O
2774,landscapes,O
2775,Loma,O
2775,La,O
2775,China,Mountain
2775,a,O
2775,geological,O
2775,formation,O
2775,attracts,O
2775,geology,O
2775,enthusiasts,O
2776,Loma,O
2776,La,O
2776,Ceibita,Mountain
2776,a,O
2776,mountainous,O
2776,region,O
2776,is,O
2776,known,O
2776,for,O
2776,its,O
2776,diverse,O
2776,ecosystems,O
2777,Loma,O
2777,de,O
2777,La,O
2777,Botija,Mountain
2777,a,O
2777,highland,O
2777,meadow,O
2777,is,O
2777,a,O
2777,favorite,O
2777,grazing,O
2777,spot,O
2778,Loma,O
2778,de,O
2778,La,O
2778,Bestia,Mountain
2778,a,O
2778,remote,O
2778,hamlet,O
2778,preserves,O
2778,traditional,O
2778,customs,O
2779,Loma,O
2779,La,O
2779,Balsa,Mountain
2779,a,O
2779,botanical,O
2779,haven,O
2779,boasts,O
2779,a,O
2779,rich,O
2779,diversity,O
2779,of,O
2779,plant,O
2779,life,O
2780,Loma,O
2780,La,O
2780,Atravesia,O
2780,a,O
2780,tranquil,O
2780,spot,O
2780,provides,O
2780,a,O
2780,serene,O
2780,atmosphere,O
2781,Loma,O
2781,Juan,Mountain
2781,Arias,Mountain
2781,a,O
2781,dense,O
2781,forest,O
2781,is,O
2781,home,O
2781,to,O
2781,diverse,O
2781,flora,O
2781,and,O
2781,fauna,O
2782,Firme,Mountain
2782,de,O
2782,la,O
2782,Jina,Mountain
2782,a,O
2782,hidden,O
2782,valley,O
2782,reveals,O
2782,a,O
2782,tranquil,O
2782,landscape,O
2783,Pico,O
2783,Isabel,Mountain
2783,de,O
2783,Torres,Mountain
2783,a,O
2783,volcanic,O
2783,peak,O
2783,holds,O
2783,geological,O
2783,significance,O
2784,Loma,O
2784,Ibarra,Mountain
2784,a,O
2784,picturesque,O
2784,hill,O
2784,is,O
2784,covered,O
2784,in,O
2784,wildflowers,O
2785,Loma,O
2785,Hilo,Mountain
2785,del,O
2785,Medio,Mountain
2785,a,O
2785,prominent,O
2785,peak,O
2785,commands,O
2785,stunning,O
2785,views,O
2786,Chimborazo,Mountain
2786,the,O
2786,highest,O
2786,peak,O
2786,attracts,O
2786,climbers,O
2786,from,O
2786,around,O
2786,the,O
2786,world,O
2787,Iliniza,Mountain
2787,a,O
2787,challenging,O
2787,climb,O
2787,rewards,O
2787,with,O
2787,breathtaking,O
2787,vistas,O
2788,Carihuairazo,Mountain
2788,a,O
2788,remote,O
2788,village,O
2788,remains,O
2788,untouched,O
2788,by,O
2788,modernization,O
2789,Cotopaxi,Mountain
2789,an,O
2789,iconic,O
2789,volcano,O
2789,is,O
2789,a,O
2789,symbol,O
2789,of,O
2789,Ecuador,O
2790,Cotacachi,Mountain
2790,a,O
2790,mountainous,O
2790,region,O
2790,is,O
2790,known,O
2790,for,O
2790,its,O
2790,diverse,O
2790,ecosystems,O
2791,Ruminahui,O
2791,a,O
2791,rocky,O
2791,ridge,O
2791,provides,O
2791,a,O
2791,challenging,O
2791,climb,O
2792,Quilotoa,Mountain
2792,a,O
2792,volcanic,O
2792,crater,O
2792,lake,O
2792,is,O
2792,a,O
2792,stunning,O
2792,natural,O
2792,wonder,O
2793,Puengasi,O
2793,a,O
2793,hidden,O
2793,valley,O
2793,reveals,O
2793,a,O
2793,tranquil,O
2793,landscape,O
2794,Monte,O
2794,Pitt,Mountain
2794,a,O
2794,lush,O
2794,oasis,O
2794,is,O
2794,a,O
2794,haven,O
2794,for,O
2794,birdwatchers,O
2795,Pasochoa,Mountain
2795,a,O
2795,picturesque,O
2795,hill,O
2795,is,O
2795,covered,O
2795,in,O
2795,wildflowers,O
2796,Pambamarca,Mountain
2796,a,O
2796,highland,O
2796,meadow,O
2796,is,O
2796,a,O
2796,favorite,O
2796,grazing,O
2796,spot,O
2797,Mojanda,Mountain
2797,a,O
2797,scenic,O
2797,overlook,O
2797,offers,O
2797,breathtaking,O
2797,vistas,O
2798,Cerro,O
2798,Mirador,Mountain
2798,a,O
2798,geological,O
2798,formation,O
2798,attracts,O
2798,geology,O
2798,enthusiasts,O
2799,Imbabura,Mountain
2799,a,O
2799,dense,O
2799,forest,O
2799,is,O
2799,home,O
2799,to,O
2799,diverse,O
2799,flora,O
2799,and,O
2799,fauna,O
2800,Cerro,O
2800,Cusin,Mountain
2800,boasts,O
2800,stunning,O
2800,views,O
2800,of,O
2800,the,O
2800,surrounding,O
2800,landscapes,O
2801,Corazon,O
2801,a,O
2801,prominent,O
2801,peak,O
2801,is,O
2801,a,O
2801,favorite,O
2801,among,O
2801,hikers,O
2802,Chacana,Mountain
2802,a,O
2802,hidden,O
2802,gem,O
2802,offers,O
2802,a,O
2802,tranquil,O
2802,retreat,O
2803,Atacazo,Mountain
2803,a,O
2803,volcanic,O
2803,peak,O
2803,is,O
2803,known,O
2803,for,O
2803,its,O
2803,challenging,O
2803,climbs,O
2804,Zamba,Mountain
2804,Palo,Mountain
2804,a,O
2804,remote,O
2804,village,O
2804,preserves,O
2804,traditional,O
2804,customs,O
2805,Cerro,O
2805,Yasun,O
2805,a,O
2805,picturesque,O
2805,hill,O
2805,is,O
2805,covered,O
2805,in,O
2805,lush,O
2805,vegetation,O
2806,Cerro,O
2806,Sincholagua,Mountain
2806,a,O
2806,geological,O
2806,formation,O
2806,attracts,O
2806,geology,O
2806,enthusiasts,O
2807,Cerro,O
2807,Antisana,Mountain
2807,a,O
2807,volcanic,O
2807,peak,O
2807,commands,O
2807,breathtaking,O
2807,vistas,O
2808,Lliniza,Mountain
2808,Norte,Mountain
2808,a,O
2808,highland,O
2808,meadow,O
2808,is,O
2808,a,O
2808,haven,O
2808,for,O
2808,wildlife,O
2809,Shinigually,O
2809,a,O
2809,scenic,O
2809,overlook,O
2809,provides,O
2809,stunning,O
2809,views,O
2810,Cerro,O
2810,Saraurcu,Mountain
2810,a,O
2810,remote,O
2810,hamlet,O
2810,is,O
2810,untouched,O
2810,by,O
2810,modernization,O
2811,Sagoatoa,Mountain
2811,a,O
2811,dense,O
2811,forest,O
2811,is,O
2811,home,O
2811,to,O
2811,diverse,O
2811,flora,O
2811,and,O
2811,fauna,O
2812,Cerro,O
2812,Rio,Mountain
2812,Blanco,Mountain
2812,a,O
2812,rocky,O
2812,ridge,O
2812,offers,O
2812,a,O
2812,challenging,O
2812,hike,O
2813,Cerro,O
2813,Quispicacha,Mountain
2813,a,O
2813,lush,O
2813,oasis,O
2813,is,O
2813,a,O
2813,haven,O
2813,for,O
2813,birdwatchers,O
2814,Cerro,O
2814,Quisual,Mountain
2814,a,O
2814,hidden,O
2814,valley,O
2814,reveals,O
2814,a,O
2814,tranquil,O
2814,landscape,O
2815,Quinualoma,Mountain
2815,a,O
2815,botanical,O
2815,haven,O
2815,boasts,O
2815,a,O
2815,rich,O
2815,diversity,O
2815,of,O
2815,plant,O
2815,life,O
2816,Cerro,O
2816,Quilindana,O
2816,a,O
2816,mountain,O
2816,stream,O
2816,meanders,O
2816,through,O
2816,the,O
2816,landscape,O
2817,Pusagcocha,Mountain
2817,a,O
2817,serene,O
2817,lake,O
2817,reflects,O
2817,the,O
2817,surrounding,O
2817,mountains,O
2818,Pilco,Mountain
2818,a,O
2818,remote,O
2818,village,O
2818,remains,O
2818,untouched,O
2818,by,O
2818,modernization,O
2819,Perjavi,Mountain
2819,a,O
2819,rocky,O
2819,ridge,O
2819,provides,O
2819,a,O
2819,challenging,O
2819,climb,O
2820,Patatena,Mountain
2820,a,O
2820,volcanic,O
2820,peak,O
2820,holds,O
2820,geological,O
2820,significance,O
2821,Loma,O
2821,El,O
2821,Panecillo,Mountain
2821,a,O
2821,picturesque,O
2821,hill,O
2821,is,O
2821,covered,O
2821,in,O
2821,wildflowers,O
2822,Loma,O
2822,El,O
2822,Palto,Mountain
2822,a,O
2822,highland,O
2822,meadow,O
2822,is,O
2822,a,O
2822,favorite,O
2822,grazing,O
